"Order","Price","LotFrontage","LotArea","LotConfig","HouseStyle","Quality","Condition","YearBuilt","YearRemodel","ExteriorQ","ExteriorC","Foundation","BasementHt","BasementC","BasementFin","BasementFinSF","BasementUnFinSF","BasementSF","Heating","HeatingQC","CentralAir","FirstSF","SecondSF","GroundSF","BasementFBath","BasementHBath","FullBath","HalfBath","Bedroom","KitchenQ","TotalRooms","Fireplaces","GarageType","GarageCars","GarageSF","GarageQ","GarageC","WoodDeckSF","OpenPorchSF","EnclosedPorchSF","ScreenPorchSF"
846,200,70,8750,"Inside","2Story",6,5,1998,1998,"TA","TA","PConc","Gd","TA","GLQ",606,322,928,"GasA","Ex","Y",928,844,1772,1,0,2,1,3,"TA",7,1,"Attchd",2,492,"TA","TA",150,96,0,0
2538,124.4,0,9759,"Inside","1Story",5,5,1966,1966,"TA","TA","CBlock","TA","TA","BLQ",799,252,1051,"GasA","TA","Y",1051,0,1051,1,0,1,0,3,"TA",6,0,"Attchd",1,264,"TA","TA",182,88,0,0
2346,190,0,18800,"FR2","2Story",6,5,1976,1976,"TA","TA","PConc","Gd","TA","GLQ",712,84,796,"GasA","TA","Y",790,784,1574,1,0,2,1,3,"TA",6,1,"Attchd",2,566,"TA","TA",306,111,0,0
592,213.25,78,10140,"Inside","1Story",7,5,1998,1999,"Gd","TA","PConc","Ex","TA","LwQ",144,379,1650,"GasA","Ex","Y",1680,0,1680,1,0,2,0,3,"Gd",7,1,"Attchd",2,583,"TA","TA",78,73,0,0
639,144,80,10400,"Corner","1Story",4,5,1956,1956,"TA","TA","CBlock","TA","TA","Rec",155,295,1200,"GasA","TA","Y",1200,0,1200,1,0,1,0,3,"TA",6,2,"Attchd",1,294,"TA","TA",0,189,140,0
2020,127.5,52,6240,"Inside","1.5Fin",6,6,1931,1950,"TA","TA","BrkTil","TA","Fa","LwQ",425,459,884,"GasA","TA","Y",959,408,1367,0,0,1,0,3,"TA",6,1,"Detchd",1,560,"TA","TA",0,0,0,120
2255,143,82,8410,"Corner","SFoyer",6,6,1974,1974,"TA","TA","CBlock","Gd","TA","ALQ",924,46,970,"GasA","TA","Y",1026,0,1026,1,0,1,0,2,"TA",5,1,"Attchd",2,528,"TA","TA",193,0,0,0
1628,160,0,10784,"FR2","SLvl",7,5,1991,1992,"Gd","TA","PConc","Gd","TA","Unf",0,384,384,"GasA","Gd","Y",802,670,1472,0,0,2,1,3,"Gd",7,1,"Attchd",2,402,"TA","TA",164,0,0,0
1798,270,75,9000,"Inside","2Story",8,5,2006,2006,"Gd","TA","PConc","Gd","TA","Unf",0,1088,1088,"GasA","Ex","Y",1088,871,1959,0,0,2,1,3,"Gd",8,1,"Attchd",3,1025,"TA","TA",208,46,0,0
392,158,0,10448,"Corner","SLvl",6,6,1972,1972,"TA","TA","CBlock","TA","TA","Unf",0,689,689,"GasA","TA","Y",1378,741,2119,0,0,2,1,3,"TA",7,1,"Attchd",2,583,"TA","TA",0,104,0,0
2588,133.5,65,11050,"Inside","1Story",5,5,1956,1956,"TA","TA","CBlock","TA","TA","LwQ",488,517,1005,"GasA","Ex","Y",1005,0,1005,0,0,1,0,2,"TA",6,1,"Attchd",1,319,"TA","TA",0,0,0,288
1873,175.5,80,9600,"Inside","1Story",7,6,1973,1973,"TA","TA","CBlock","TA","TA","ALQ",916,326,1242,"GasA","Fa","Y",1242,0,1242,0,0,1,1,3,"TA",6,1,"Attchd",2,528,"TA","TA",0,0,0,0
141,136,0,8050,"Inside","1Story",5,5,1959,1959,"TA","TA","CBlock","TA","TA","BLQ",856,125,1143,"GasA","TA","Y",1143,0,1143,1,0,1,0,3,"TA",6,0,"Attchd",1,308,"TA","TA",0,0,0,0
2261,267.3,68,8298,"Inside","1Story",8,5,2006,2007,"Gd","TA","PConc","Gd","TA","GLQ",583,963,1546,"GasA","Ex","Y",1564,0,1564,0,0,2,0,2,"Ex",6,1,"Attchd",2,502,"TA","TA",132,0,0,0
2648,124,50,9000,"Corner","2Story",5,6,1880,1991,"TA","TA","BrkTil","Fa","Fa","Unf",0,636,636,"GasA","TA","Y",1089,661,1750,0,0,1,0,3,"Ex",8,0,"Detchd",1,240,"Fa","Po",0,0,293,0
308,50.138,66,8712,"Corner","1Story",4,7,1896,1950,"Fa","Fa","CBlock","TA","TA","Unf",0,756,756,"GasA","Gd","Y",952,0,952,0,0,1,0,3,"TA",5,0,"Detchd",1,330,"TA","TA",0,0,265,0
2193,79.275,60,8172,"Inside","1Story",4,5,1955,1955,"TA","TA","CBlock","TA","TA","ALQ",682,182,864,"GasA","TA","Y",864,0,864,1,0,1,0,3,"TA",5,0,"Detchd",2,528,"TA","TA",196,0,0,0
2839,115,60,8172,"Inside","1Story",5,7,1955,1990,"TA","TA","CBlock","TA","TA","Rec",167,697,864,"GasA","TA","Y",864,0,864,1,0,1,0,2,"TA",5,0,"Detchd",2,572,"TA","TA",0,0,0,0
2401,437.154,56,20431,"Inside","2Story",9,5,2005,2006,"Ex","TA","PConc","Ex","TA","GLQ",1410,438,1848,"GasA","Ex","Y",1848,880,2728,1,0,2,1,4,"Ex",10,2,"Attchd",3,706,"TA","TA",0,0,0,0
2811,212.9,84,10084,"Inside","1Story",7,5,2005,2006,"Gd","TA","PConc","Gd","TA","GLQ",24,1528,1552,"GasA","Ex","Y",1552,0,1552,0,0,2,0,3,"Gd",7,0,"Attchd",3,782,"TA","TA",144,20,0,0
834,233.5,0,16698,"CulDSac","2Story",7,5,1992,1993,"Gd","TA","PConc","Gd","TA","GLQ",800,649,1449,"GasA","Gd","Y",944,815,1759,1,0,2,1,3,"Gd",7,1,"Attchd",2,525,"TA","TA",150,193,0,0
1347,123.5,51,6120,"Inside","2Story",5,5,1923,1950,"TA","TA","BrkTil","TA","TA","LwQ",203,897,1100,"GasA","TA","Y",1226,676,1902,0,0,2,0,4,"TA",7,0,"Detchd",2,576,"TA","TA",0,139,55,0
2400,374,72,11846,"Inside","1Story",9,5,2003,2004,"Gd","TA","PConc","Ex","TA","GLQ",1567,225,1792,"GasA","Ex","Y",1792,0,1792,1,0,2,0,2,"Ex",6,1,"Attchd",3,874,"TA","TA",206,49,0,0
1471,208.9,75,13125,"Inside","1Story",6,5,1997,1998,"TA","TA","PConc","Gd","TA","GLQ",994,484,1478,"GasA","Ex","Y",1493,0,1493,1,0,2,0,3,"Gd",7,1,"Attchd",2,508,"TA","TA",140,39,0,0
2157,131.5,36,4435,"Inside","1Story",6,5,2003,2003,"Gd","TA","PConc","Gd","TA","GLQ",659,189,848,"GasA","Ex","Y",848,0,848,1,0,1,0,1,"Gd",3,0,"Attchd",2,420,"TA","TA",140,0,0,0
510,287.09,78,9262,"Inside","1Story",8,5,2008,2009,"Gd","TA","PConc","Gd","TA","Unf",0,1573,1573,"GasA","Ex","Y",1578,0,1578,0,0,2,0,3,"Ex",7,1,"Attchd",3,840,"TA","TA",0,36,0,0
1870,255,78,10530,"Inside","2Story",7,6,1993,1993,"Gd","TA","PConc","Gd","TA","GLQ",819,329,1148,"GasA","Ex","Y",1091,984,2075,1,0,2,1,3,"Gd",8,1,"Attchd",2,473,"TA","TA",235,86,0,0
907,159.434,55,4500,"Inside","1.5Fin",5,5,1932,2000,"TA","TA","BrkTil","TA","TA","Rec",182,611,793,"GasA","Ex","Y",848,672,1520,0,0,1,0,3,"TA",6,0,"Detchd",1,281,"TA","TA",0,0,56,0
2524,146.5,79,13110,"Corner","1Story",5,6,1972,1972,"TA","TA","CBlock","Gd","TA","GLQ",962,191,1153,"GasA","Ex","Y",1193,0,1193,1,0,2,0,2,"TA",6,0,"Attchd",2,501,"TA","TA",140,153,0,0
286,104,67,4853,"Inside","1Story",5,6,1924,1999,"TA","TA","BrkTil","TA","TA","Rec",133,974,1107,"GasA","Fa","N",1296,0,1296,0,0,2,0,2,"Fa",5,1,"Detchd",1,260,"TA","TA",0,0,36,0
363,173,0,9248,"Inside","1Story",6,6,1992,1992,"TA","TA","PConc","Gd","TA","GLQ",560,598,1158,"GasA","Gd","Y",1167,0,1167,1,0,2,0,3,"Gd",6,0,"Attchd",2,400,"TA","TA",120,26,0,0
189,125.5,60,7740,"Inside","2Story",4,7,1910,1950,"TA","TA","CBlock","Fa","TA","Unf",0,622,622,"GasA","Gd","Y",741,622,1363,0,0,1,0,3,"TA",6,0,"Detchd",2,528,"TA","TA",0,0,0,168
2813,198,65,8772,"FR2","1Story",7,5,2005,2006,"Gd","TA","PConc","Gd","TA","GLQ",996,340,1336,"GasA","Ex","Y",1336,0,1336,1,0,2,0,3,"Gd",6,0,"Attchd",2,502,"TA","TA",136,43,0,0
1359,127.5,63,4347,"Inside","1.5Fin",6,8,1910,1950,"Gd","TA","BrkTil","Gd","Gd","Unf",0,796,796,"GasA","Ex","Y",825,784,1609,0,0,1,0,3,"TA",7,0,"Detchd",1,228,"Fa","Fa",0,182,0,0
2801,274.3,75,9750,"Corner","2Story",7,6,1998,1998,"TA","TA","PConc","Gd","TA","GLQ",975,133,1108,"GasA","Ex","Y",1108,989,2097,1,0,2,1,3,"Gd",8,1,"Detchd",2,583,"TA","TA",253,170,0,0
2491,126,0,9308,"CulDSac","1Story",5,5,1965,1965,"TA","TA","CBlock","TA","TA","Rec",554,430,984,"GasA","TA","Y",984,0,984,0,0,1,0,3,"TA",5,0,"Attchd",1,310,"TA","TA",0,0,0,0
1001,247.9,45,6264,"Corner","1Story",8,5,1997,1997,"Gd","TA","PConc","Ex","TA","GLQ",656,1008,1664,"GasA","Ex","Y",1682,0,1682,1,0,1,1,1,"Gd",6,1,"Attchd",2,528,"TA","TA",0,0,0,0
704,103,56,10134,"Inside","1.5Fin",5,5,1910,1950,"TA","TA","BrkTil","Fa","TA","Unf",0,801,801,"GasA","Gd","N",801,646,1447,0,0,1,0,3,"TA",6,0,"None",0,0,"None","None",80,0,244,0
1410,235,120,13728,"Corner","2Story",6,7,1935,1986,"TA","TA","CBlock","TA","TA","Rec",626,501,1127,"GasA","Ex","Y",1236,872,2108,0,0,2,0,4,"Gd",7,2,"Basment",2,540,"TA","TA",0,0,0,90
284,80,60,12180,"Inside","1.5Fin",4,4,1941,1950,"TA","Fa","BrkTil","Gd","TA","BLQ",348,324,672,"Grav","Fa","N",672,252,924,1,0,1,0,2,"Fa",5,0,"Detchd",1,280,"TA","TA",0,0,0,0
2674,159,50,5000,"Corner","1.5Fin",6,7,1947,1950,"TA","Gd","CBlock","TA","TA","ALQ",399,605,1004,"GasA","Ex","Y",1004,660,1664,0,0,2,0,3,"TA",7,2,"Detchd",2,420,"TA","TA",0,24,36,0
2413,169.985,65,10237,"Inside","2Story",7,5,2006,2006,"Gd","TA","PConc","Gd","TA","Unf",0,738,738,"GasA","Ex","Y",738,754,1492,0,0,2,1,3,"Gd",8,0,"Attchd",2,440,"TA","TA",0,32,0,0
2853,102,60,6000,"Inside","1.5Fin",5,5,1926,1950,"TA","Fa","BrkTil","TA","TA","Unf",0,1008,1008,"GasA","Ex","Y",1008,0,1522,0,0,2,0,4,"TA",7,0,"None",0,0,"None","None",0,0,138,0
2109,217,75,11750,"Inside","1Story",7,5,2005,2006,"Gd","TA","PConc","Gd","TA","GLQ",20,1526,1546,"GasA","Ex","Y",1546,0,1546,0,0,2,0,3,"Gd",7,0,"Attchd",3,796,"TA","TA",144,42,0,0
145,142,0,12160,"Inside","1Story",5,5,1959,1959,"TA","TA","CBlock","TA","TA","Rec",1000,188,1188,"GasA","Fa","Y",1188,0,1188,1,0,1,0,3,"TA",6,0,"Attchd",2,531,"TA","TA",0,0,0,0
540,159,63,13072,"Inside","1Story",7,5,2004,2005,"Gd","TA","PConc","Gd","TA","Unf",0,1114,1114,"GasA","Ex","Y",1114,0,1114,0,0,1,1,3,"Gd",6,0,"Detchd",2,576,"TA","TA",248,102,0,0
702,124.5,60,7596,"Inside","2Story",5,5,1952,1952,"TA","TA","CBlock","TA","TA","Unf",0,960,960,"GasA","Gd","Y",960,1000,1960,0,0,2,0,4,"TA",10,0,"Detchd",2,400,"TA","TA",0,0,0,0
1952,86,60,5400,"Corner","1Story",5,6,1920,1950,"TA","TA","BrkTil","Fa","TA","Unf",0,691,691,"GasA","Ex","Y",691,0,691,0,0,1,0,2,"Ex",4,0,"Detchd",1,216,"Fa","TA",0,20,94,0
547,171.5,70,7703,"Inside","2Story",6,6,1992,1992,"Gd","Gd","PConc","Gd","Gd","GLQ",52,400,816,"GasA","Ex","Y",833,897,1730,0,0,2,1,3,"Gd",6,0,"Attchd",2,528,"TA","TA",0,91,0,168
446,269.5,90,12878,"Corner","1Story",7,5,2003,2004,"Gd","TA","PConc","Gd","TA","ALQ",1262,498,1760,"GasA","Ex","Y",1760,0,1760,1,0,2,0,3,"Gd",8,1,"Attchd",2,583,"TA","TA",165,190,0,0
2652,135.5,50,6000,"Inside","1Story",5,7,1955,1955,"TA","TA","CBlock","TA","TA","GLQ",576,384,960,"GasA","TA","Y",960,0,960,1,0,1,0,3,"TA",5,0,"Detchd",2,576,"TA","TA",0,0,0,0
2067,112,0,25339,"Inside","1Story",5,7,1918,2007,"TA","Gd","BrkTil","TA","TA","Unf",0,816,816,"GasA","Ex","Y",1416,0,1416,0,0,2,0,3,"Gd",7,0,"Attchd",2,576,"TA","TA",0,0,112,0
179,119,50,6900,"Corner","1.5Fin",6,7,1938,2000,"TA","TA","PConc","Gd","TA","Unf",0,827,827,"GasA","Gd","Y",827,424,1251,0,0,1,0,3,"Fa",6,0,"Detchd",1,240,"Fa","TA",0,0,0,0
91,190,107,10186,"Inside","2Story",7,5,1992,1992,"Gd","TA","PConc","Gd","TA","GLQ",674,76,750,"GasA","Ex","Y",1061,862,1923,1,0,2,1,3,"Gd",8,1,"Attchd",2,564,"TA","TA",240,39,0,0
2361,116.05,71,9353,"Inside","1Story",4,5,1970,1970,"TA","TA","CBlock","TA","TA","Unf",0,864,864,"GasA","Gd","Y",864,0,864,0,0,1,0,3,"TA",5,0,"Attchd",1,280,"TA","TA",0,0,0,0
1233,165,101,9150,"Corner","SLvl",6,5,1962,1962,"TA","TA","CBlock","Gd","TA","GLQ",371,728,1099,"GasA","Gd","Y",1431,0,1431,0,1,1,0,3,"TA",6,1,"Basment",1,296,"TA","TA",64,110,0,0
590,230,0,13774,"Inside","2Story",7,7,1977,1992,"TA","Gd","PConc","Gd","TA","GLQ",432,476,908,"GasA","Ex","Y",1316,972,2288,0,0,1,2,4,"Gd",8,2,"Attchd",2,520,"TA","TA",321,72,0,156
1816,128,50,8012,"Inside","2Story",6,5,1980,1980,"TA","TA","CBlock","TA","TA","Unf",0,630,630,"GasA","Ex","Y",630,636,1266,0,0,1,1,2,"TA",5,2,"Attchd",1,283,"TA","TA",340,0,0,0
2266,187.5,44,13758,"CulDSac","1.5Fin",7,5,1990,1991,"Gd","Gd","CBlock","Gd","TA","LwQ",902,254,1156,"GasA","Ex","Y",1187,530,1717,0,0,2,1,3,"Gd",7,1,"Attchd",2,400,"TA","TA",168,36,0,0
614,122,68,9768,"Inside","1Story",5,5,1955,1955,"TA","TA","CBlock","TA","TA","Rec",100,613,960,"GasA","Gd","Y",960,0,960,1,0,1,0,2,"TA",5,0,"Attchd",1,330,"TA","TA",0,70,0,0
1944,135,60,9600,"Inside","1.5Unf",5,7,1949,2003,"TA","TA","CBlock","TA","TA","ALQ",220,625,845,"GasA","TA","Y",893,0,893,0,1,1,0,2,"Gd",4,0,"Detchd",2,576,"TA","TA",0,0,0,0
1490,165,64,12102,"Inside","SFoyer",5,5,1976,1976,"TA","TA","CBlock","Gd","Gd","ALQ",456,0,456,"GasA","Ex","Y",1033,0,1033,0,1,1,0,3,"TA",6,0,"BuiltIn",2,504,"Fa","TA",224,0,0,0
2825,229,90,11060,"Corner","2Story",7,5,2003,2005,"Gd","TA","PConc","Ex","TA","Unf",0,1150,1150,"GasA","Ex","Y",1164,1150,2314,0,0,2,1,3,"Gd",9,1,"BuiltIn",2,502,"TA","TA",0,274,0,0
625,159,0,9500,"Inside","1Story",6,5,1963,1963,"TA","TA","CBlock","Gd","TA","BLQ",609,785,1394,"GasA","Gd","Y",1394,0,1394,1,0,1,1,3,"TA",6,2,"Attchd",2,514,"TA","TA",0,76,0,185
2684,89,50,6000,"Inside","1Story",5,7,1921,1950,"TA","TA","CBlock","TA","TA","LwQ",616,0,616,"GasA","Gd","Y",616,0,616,0,0,1,0,2,"TA",4,0,"Detchd",1,205,"TA","TA",0,0,129,0
728,44,72,9392,"Corner","1Story",3,3,1900,1950,"TA","Fa","CBlock","Fa","TA","Unf",0,245,245,"GasA","TA","N",797,0,797,0,0,1,0,2,"TA",5,0,"None",0,0,"None","None",0,36,94,0
1007,194.5,0,10832,"Corner","2Story",7,5,1994,1996,"Gd","TA","PConc","Gd","TA","Unf",0,712,712,"GasA","Ex","Y",1086,809,1895,0,0,2,1,3,"Gd",7,1,"Attchd",2,409,"TA","TA",143,46,0,0
1360,93.85,0,6291,"Inside","1Story",6,6,1930,1950,"Gd","Gd","BrkTil","TA","TA","Unf",0,768,768,"GasA","TA","Y",768,0,768,0,0,1,0,1,"TA",4,0,"Detchd",2,440,"TA","TA",0,0,84,0
1258,86.9,60,5400,"Corner","1Story",4,7,1940,2005,"Gd","TA","PConc","TA","TA","Unf",0,672,672,"GasA","Gd","Y",672,0,672,0,0,1,0,2,"TA",4,0,"Detchd",1,308,"TA","TA",88,108,0,0
159,144,64,6979,"Inside","SFoyer",6,5,1980,1980,"TA","TA","CBlock","TA","TA","GLQ",1056,0,1056,"GasA","Gd","Y",1056,0,1056,2,0,0,0,0,"TA",4,0,"Detchd",2,576,"TA","TA",264,56,0,0
114,212.5,0,18837,"Inside","1.5Fin",6,5,1978,1978,"TA","TA","PConc","Gd","TA","ALQ",687,491,1224,"GasA","TA","Y",1287,604,1891,0,1,3,0,3,"TA",7,1,"Attchd",2,678,"TA","TA",0,69,0,0
2577,162,0,9610,"Corner","1Story",6,6,1958,1958,"TA","TA","CBlock","TA","TA","Rec",203,918,1121,"GasA","Ex","Y",1336,0,1336,0,0,1,1,3,"TA",7,1,"Attchd",2,488,"TA","TA",80,0,0,0
1669,123,70,8294,"Inside","1Story",4,5,1971,1971,"TA","TA","CBlock","TA","TA","Unf",0,858,858,"GasA","TA","Y",872,0,872,0,0,1,0,3,"TA",5,0,"Detchd",4,480,"TA","TA",0,0,0,0
1744,226.5,0,3621,"Inside","1Story",8,5,2003,2003,"Gd","TA","PConc","Gd","TA","GLQ",1084,322,1406,"GasA","Ex","Y",1589,0,1589,1,0,2,0,2,"Gd",7,1,"Attchd",3,630,"TA","TA",143,20,0,0
331,75.5,21,1491,"Inside","SFoyer",4,6,1972,1972,"TA","TA","CBlock","Gd","TA","LwQ",150,0,630,"GasA","Ex","Y",630,0,630,1,0,1,0,1,"TA",3,0,"None",0,0,"None","None",96,24,0,0
188,149.7,90,7407,"Inside","1Story",6,7,1957,1996,"TA","TA","CBlock","TA","TA","GLQ",600,312,912,"GasA","TA","Y",1236,0,1236,1,0,1,0,2,"TA",6,0,"Attchd",2,923,"TA","TA",0,158,158,0
537,193,96,10628,"Corner","2Story",7,5,2004,2004,"Gd","TA","PConc","Gd","TA","Unf",0,835,835,"GasA","Ex","Y",871,941,1812,0,0,2,1,3,"Gd",8,0,"BuiltIn",2,478,"TA","TA",146,91,0,0
78,99.5,55,7892,"Inside","1Story",6,5,1979,1979,"TA","TA","CBlock","Gd","TA","Unf",0,918,918,"GasA","TA","Y",918,0,918,0,0,2,0,2,"TA",5,1,"Attchd",1,264,"TA","TA",28,0,0,0
372,181,48,17043,"CulDSac","1Story",6,5,1979,1998,"TA","Gd","CBlock","Gd","Fa","Unf",0,1362,1362,"GasA","TA","Y",1586,0,1586,0,0,2,0,3,"TA",7,1,"Attchd",2,435,"TA","TA",192,0,0,0
819,323.262,84,10933,"Inside","1Story",9,5,2009,2009,"Ex","TA","PConc","Ex","TA","GLQ",1021,534,1555,"GasA","Ex","Y",1680,0,1680,1,0,1,1,1,"Ex",8,1,"Attchd",3,1138,"TA","TA",185,24,0,0
1420,260,0,9771,"Corner","2Story",6,5,1995,2002,"Gd","TA","PConc","Gd","TA","LwQ",779,298,1077,"GasA","Ex","Y",1093,1721,2814,0,1,2,1,4,"Gd",9,1,"BuiltIn",2,614,"TA","TA",48,32,0,216
2608,159.95,85,13400,"Inside","SLvl",5,5,1966,1966,"TA","TA","CBlock","TA","TA","ALQ",516,380,1024,"GasA","TA","Y",1086,0,1086,1,0,1,0,3,"TA",6,1,"Attchd",2,484,"TA","TA",0,0,0,0
1176,170,24,2645,"Inside","2Story",8,5,1999,1999,"Gd","TA","PConc","Gd","TA","GLQ",612,348,960,"GasA","Ex","Y",962,624,1586,1,0,2,1,3,"Gd",7,0,"Detchd",2,480,"TA","TA",169,0,0,0
129,172.5,120,17360,"Corner","1.5Fin",6,6,1949,1950,"TA","Gd","CBlock","TA","TA","Rec",300,482,782,"GasA","TA","Y",1019,537,1556,0,0,2,0,3,"TA",6,1,"Attchd",2,470,"TA","TA",0,0,150,0
2027,140,0,5700,"Corner","2Story",7,6,1929,1990,"TA","TA","BrkTil","TA","TA","Rec",336,336,672,"GasA","Gd","N",672,672,1344,1,0,1,1,3,"Gd",6,1,"Attchd",2,456,"TA","TA",0,0,70,0
22,170,85,10625,"Inside","SFoyer",7,6,1974,1974,"TA","TA","CBlock","Gd","TA","GLQ",885,0,1053,"GasA","TA","Y",1173,0,1173,1,0,2,0,3,"Gd",6,2,"Attchd",2,528,"TA","TA",0,120,0,0
1734,203,88,12216,"Corner","1Story",6,5,2005,2005,"TA","TA","PConc","Gd","TA","GLQ",918,408,1326,"GasA","Ex","Y",1326,0,1326,1,0,2,0,3,"Gd",6,0,"Attchd",2,388,"TA","TA",120,23,0,0
417,138,24,2364,"Inside","2Story",6,5,1978,1978,"Gd","TA","CBlock","Gd","TA","ALQ",279,576,855,"GasA","TA","Y",855,601,1456,0,0,2,1,3,"TA",6,1,"Attchd",2,440,"TA","TA",147,0,0,0
680,138,60,7200,"Inside","1.5Fin",5,4,1950,1982,"TA","TA","CBlock","TA","TA","Rec",180,676,1208,"GasA","Gd","Y",1136,768,1904,1,0,1,1,3,"TA",7,0,"Attchd",1,240,"TA","TA",0,0,168,0
1559,65,60,9000,"Inside","2Story",4,6,1920,1950,"TA","TA","Stone","Fa","Fa","Unf",0,592,592,"GasA","Ex","Y",432,432,864,0,0,1,1,3,"Fa",5,0,"Detchd",1,216,"Fa","Fa",0,30,160,0
1063,316,85,10574,"Inside","2Story",8,5,2004,2004,"Gd","TA","PConc","Ex","TA","GLQ",856,292,1148,"GasA","Ex","Y",1170,1162,2332,1,0,2,1,4,"Ex",9,1,"BuiltIn",3,756,"TA","TA",224,142,0,0
294,257.5,78,10452,"Inside","1.5Fin",7,6,1941,1985,"Gd","Gd","BrkTil","Gd","TA","ALQ",426,850,1528,"GasA","Ex","Y",1225,908,2133,1,0,1,1,4,"TA",8,2,"Attchd",1,312,"TA","TA",0,0,86,0
2150,200,65,8158,"Inside","2Story",7,5,2002,2002,"Gd","TA","PConc","Gd","TA","Unf",0,860,860,"GasA","Ex","Y",860,869,1729,0,0,2,1,3,"Gd",7,0,"Attchd",2,542,"TA","TA",386,63,0,0
1107,341,96,10542,"Inside","2Story",7,5,1993,1994,"Gd","TA","PConc","Gd","TA","GLQ",1173,138,1311,"GasA","Ex","Y",1325,1093,2418,1,0,2,1,3,"Gd",9,1,"Attchd",3,983,"TA","TA",250,154,216,0
1940,132,70,13300,"Inside","1Story",5,7,1956,2000,"TA","TA","CBlock","Gd","TA","Rec",377,551,928,"GasA","TA","Y",928,0,928,0,0,1,0,2,"TA",4,0,"Attchd",1,252,"TA","TA",261,0,156,0
422,462,110,14257,"Inside","2Story",9,5,2007,2007,"Ex","TA","PConc","Ex","TA","GLQ",1360,416,1776,"GasA","Ex","Y",1794,978,2772,1,0,3,1,4,"Ex",10,3,"BuiltIn",3,754,"TA","TA",135,64,0,0
245,178,77,9206,"Inside","2Story",6,5,1985,1985,"Gd","TA","CBlock","Gd","TA","Unf",0,741,741,"GasA","TA","Y",977,755,1732,0,0,2,1,3,"Gd",7,1,"Attchd",2,476,"TA","TA",192,46,0,0
1312,114,69,9143,"Corner","1.5Fin",5,7,1900,2003,"TA","TA","CBlock","TA","TA","Unf",0,346,346,"GasA","Ex","Y",709,308,1017,0,0,1,0,2,"TA",5,0,"Detchd",1,308,"TA","TA",0,0,139,0
2115,207,0,8883,"Inside","2Story",7,5,1988,1988,"Gd","TA","PConc","Gd","TA","GLQ",608,0,929,"GasA","Ex","Y",946,927,1873,1,0,2,1,3,"Gd",7,1,"Attchd",2,619,"TA","TA",108,48,0,144
252,198.9,94,10402,"Corner","1Story",7,5,2009,2009,"TA","TA","PConc","Gd","TA","Unf",0,1226,1226,"GasA","Ex","Y",1226,0,1226,0,0,2,0,3,"Gd",6,0,"Attchd",3,740,"TA","TA",0,36,0,0
1352,207,64,13053,"Inside","1.5Fin",6,7,1923,2000,"TA","TA","BrkTil","TA","TA","Unf",0,833,833,"GasA","Gd","Y",1053,795,1848,0,0,1,1,4,"Gd",8,1,"Detchd",2,370,"TA","TA",0,0,0,220
1742,172.5,53,3922,"Inside","1Story",7,5,2006,2007,"Gd","TA","PConc","Ex","TA","Unf",0,1258,1258,"GasA","Ex","Y",1258,0,1258,0,0,2,0,2,"Gd",6,1,"Attchd",3,648,"TA","TA",144,16,0,0
1246,116,60,11556,"Inside","1Story",5,6,1952,1952,"TA","TA","CBlock","TA","TA","Rec",148,572,720,"GasA","Ex","Y",882,0,882,1,0,1,0,2,"Gd",4,0,"Attchd",1,240,"TA","TA",0,0,0,0
1666,155,63,9457,"Inside","1Story",5,6,1970,1990,"TA","TA","CBlock","TA","TA","ALQ",566,359,925,"GasA","TA","Y",1422,0,1422,1,0,1,0,3,"TA",7,0,"Detchd",2,576,"TA","TA",252,0,0,0
1461,274,0,9720,"CulDSac","2Story",9,5,2001,2002,"Gd","TA","PConc","Gd","TA","GLQ",1194,163,1357,"GasA","Ex","Y",1366,581,1947,1,0,2,1,3,"Gd",7,1,"BuiltIn",3,725,"TA","TA",168,116,0,0
1616,225,0,12394,"Corner","2Story",7,5,2003,2003,"Gd","TA","PConc","Gd","TA","Unf",0,847,847,"GasA","Ex","Y",847,886,1733,0,0,2,1,3,"Gd",7,1,"BuiltIn",2,433,"TA","TA",100,48,0,0
1482,149.3,0,4426,"Inside","1Story",6,5,2004,2004,"Gd","TA","PConc","Gd","TA","GLQ",697,151,848,"GasA","Ex","Y",848,0,848,1,0,1,0,1,"Gd",3,1,"Attchd",2,420,"TA","TA",149,0,0,0
84,112,68,8930,"Inside","1.5Fin",6,5,1978,1978,"TA","TA","Slab","None","None","None",0,0,0,"GasA","TA","Y",1318,584,1902,0,0,2,0,4,"TA",8,0,"Attchd",2,539,"TA","TA",0,0,0,0
287,128,66,6858,"Corner","2Story",6,4,1915,1950,"TA","TA","PConc","Gd","TA","Unf",0,806,806,"GasA","TA","N",841,806,1647,1,0,1,1,4,"Fa",6,0,"Detchd",1,216,"TA","TA",0,66,136,0
462,254,48,6240,"Inside","1Story",8,5,2006,2006,"Gd","TA","PConc","Gd","TA","GLQ",863,461,1324,"GasA","Ex","Y",1324,0,1324,1,0,2,0,2,"Gd",6,1,"Attchd",2,550,"TA","TA",192,38,0,0
582,185.75,0,9156,"Inside","1Story",6,7,1968,1968,"TA","TA","CBlock","TA","TA","Unf",0,1489,1489,"GasA","Gd","Y",1489,0,1489,0,0,2,0,3,"Gd",7,1,"Attchd",2,462,"TA","TA",0,0,0,0
